track_name,session_name,overtaking_driver_name,overtaken_driver_name,date,position
Australian Grand Prix,Race,Kevin Magnussen,Charles Leclerc,2023,13
Australian Grand Prix,Race,Oscar Piastri,Zhou Guanyu,2023,15
Australian Grand Prix,Race,Oscar Piastri,Charles Leclerc,2023,14
Australian Grand Prix,Race,Zhou Guanyu,Charles Leclerc,2023,15
Australian Grand Prix,Race,Zhou Guanyu,Oscar Piastri,2023,14
Australian Grand Prix,Race,Nyck de Vries,Charles Leclerc,2023,16
Australian Grand Prix,Race,Logan Sargeant,Charles Leclerc,2023,17
Australian Grand Prix,Race,Sergio Perez,Charles Leclerc,2023,18
Australian Grand Prix,Race,Oscar Piastri,Zhou Guanyu,2023,14
Australian Grand Prix,Race,Valtteri Bottas,Charles Leclerc,2023,19
Australian Grand Prix,Race,Logan Sargeant,Nyck de Vries,2023,16
Australian Grand Prix,Race,Nyck de Vries,Logan Sargeant,2023,16
Australian Grand Prix,Race,Nico Hulkenberg,Esteban Ocon,2023,9
Australian Grand Prix,Race,Yuki Tsunoda,Esteban Ocon,2023,10
Australian Grand Prix,Race,Lando Norris,Esteban Ocon,2023,11
Australian Grand Prix,Race,Kevin Magnussen,Esteban Ocon,2023,12
Australian Grand Prix,Race,Oscar Piastri,Esteban Ocon,2023,13
Australian Grand Prix,Race,Nyck de Vries,Zhou Guanyu,2023,15
Australian Grand Prix,Race,Nyck de Vries,Esteban Ocon,2023,14
Australian Grand Prix,Race,Valtteri Bottas,Logan Sargeant,2023,17
Australian Grand Prix,Race,Valtteri Bottas,Sergio Perez,2023,18
Australian Grand Prix,Race,Sergio Perez,Logan Sargeant,2023,18
Australian Grand Prix,Race,Sergio Perez,Valtteri Bottas,2023,17
Australian Grand Prix,Race,Sergio Perez,Zhou Guanyu,2023,16
Australian Grand Prix,Race,Lance Stroll,Alexander Albon,2023,6
Australian Grand Prix,Race,Pierre Gasly,Alexander Albon,2023,7
Australian Grand Prix,Race,Nico Hulkenberg,Alexander Albon,2023,8
Australian Grand Prix,Race,Yuki Tsunoda,Alexander Albon,2023,9
Australian Grand Prix,Race,Lando Norris,Alexander Albon,2023,10
Australian Grand Prix,Race,Kevin Magnussen,Alexander Albon,2023,11
Australian Grand Prix,Race,Oscar Piastri,Alexander Albon,2023,12
Australian Grand Prix,Race,Nyck de Vries,Alexander Albon,2023,13
Australian Grand Prix,Race,Esteban Ocon,Alexander Albon,2023,14
Australian Grand Prix,Race,Sergio Perez,Alexander Albon,2023,15
Australian Grand Prix,Race,Zhou Guanyu,Alexander Albon,2023,16
Australian Grand Prix,Race,Valtteri Bottas,Alexander Albon,2023,17
Australian Grand Prix,Race,Logan Sargeant,Alexander Albon,2023,18
Australian Grand Prix,Race,Lewis Hamilton,George Russell,2023,1
Australian Grand Prix,Race,Max Verstappen,George Russell,2023,2
Australian Grand Prix,Race,Fernando Alonso,Carlos Sainz,2023,4
Australian Grand Prix,Race,Fernando Alonso,George Russell,2023,3
Australian Grand Prix,Race,Lance Stroll,Carlos Sainz,2023,5
Australian Grand Prix,Race,Lance Stroll,George Russell,2023,4
Australian Grand Prix,Race,Pierre Gasly,George Russell,2023,5
Australian Grand Prix,Race,Pierre Gasly,Carlos Sainz,2023,6
Australian Grand Prix,Race,Nico Hulkenberg,Carlos Sainz,2023,7
Australian Grand Prix,Race,Nico Hulkenberg,George Russell,2023,6
Australian Grand Prix,Race,Yuki Tsunoda,Carlos Sainz,2023,8
Australian Grand Prix,Race,Yuki Tsunoda,George Russell,2023,7
Australian Grand Prix,Race,Lando Norris,Carlos Sainz,2023,9
Australian Grand Prix,Race,Lando Norris,George Russell,2023,8
Australian Grand Prix,Race,Oscar Piastri,Kevin Magnussen,2023,11
Australian Grand Prix,Race,Oscar Piastri,Carlos Sainz,2023,10
Australian Grand Prix,Race,Oscar Piastri,George Russell,2023,9
Australian Grand Prix,Race,George Russell,Lando Norris,2023,8
Australian Grand Prix,Race,George Russell,Yuki Tsunoda,2023,7
Australian Grand Prix,Race,George Russell,Oscar Piastri,2023,9
Australian Grand Prix,Race,Nyck de Vries,Kevin Magnussen,2023,12
Australian Grand Prix,Race,Nyck de Vries,Carlos Sainz,2023,11
Australian Grand Prix,Race,Esteban Ocon,Kevin Magnussen,2023,13
Australian Grand Prix,Race,Esteban Ocon,Carlos Sainz,2023,12
Australian Grand Prix,Race,Sergio Perez,Kevin Magnussen,2023,14
Australian Grand Prix,Race,Sergio Perez,Carlos Sainz,2023,13
Australian Grand Prix,Race,Zhou Guanyu,Kevin Magnussen,2023,15
Australian Grand Prix,Race,Zhou Guanyu,Carlos Sainz,2023,14
Australian Grand Prix,Race,Carlos Sainz,Oscar Piastri,2023,10
Australian Grand Prix,Race,Carlos Sainz,Yuki Tsunoda,2023,8
Australian Grand Prix,Race,Carlos Sainz,Nyck de Vries,2023,11
Australian Grand Prix,Race,Carlos Sainz,Lando Norris,2023,9
Australian Grand Prix,Race,Carlos Sainz,Sergio Perez,2023,13
Australian Grand Prix,Race,Carlos Sainz,Esteban Ocon,2023,12
Australian Grand Prix,Race,Carlos Sainz,Zhou Guanyu,2023,14
Australian Grand Prix,Race,Valtteri Bottas,Kevin Magnussen,2023,16
Australian Grand Prix,Race,Logan Sargeant,Kevin Magnussen,2023,17
Australian Grand Prix,Race,Yuki Tsunoda,Carlos Sainz,2023,8
Australian Grand Prix,Race,Lando Norris,Carlos Sainz,2023,9
Australian Grand Prix,Race,Oscar Piastri,Carlos Sainz,2023,10
Australian Grand Prix,Race,Zhou Guanyu,Sergio Perez,2023,14
Australian Grand Prix,Race,Zhou Guanyu,Esteban Ocon,2023,13
Australian Grand Prix,Race,Zhou Guanyu,Nyck de Vries,2023,12
Australian Grand Prix,Race,Nyck de Vries,Zhou Guanyu,2023,12
Australian Grand Prix,Race,Logan Sargeant,Sergio Perez,2023,15
Australian Grand Prix,Race,Logan Sargeant,Valtteri Bottas,2023,16
Australian Grand Prix,Race,Esteban Ocon,Zhou Guanyu,2023,13
Australian Grand Prix,Race,Sergio Perez,Logan Sargeant,2023,15
Australian Grand Prix,Race,Sergio Perez,Zhou Guanyu,2023,14
Australian Grand Prix,Race,Valtteri Bottas,Logan Sargeant,2023,16
Australian Grand Prix,Race,Sergio Perez,Esteban Ocon,2023,13
Australian Grand Prix,Race,Logan Sargeant,Valtteri Bottas,2023,16
Australian Grand Prix,Race,Pierre Gasly,Lance Stroll,2023,4
Australian Grand Prix,Race,George Russell,Nico Hulkenberg,2023,6
Australian Grand Prix,Race,Carlos Sainz,Oscar Piastri,2023,10
Australian Grand Prix,Race,Esteban Ocon,Sergio Perez,2023,13
Australian Grand Prix,Race,Zhou Guanyu,Sergio Perez,2023,14
Australian Grand Prix,Race,Lando Norris,Yuki Tsunoda,2023,8
Australian Grand Prix,Race,Esteban Ocon,Nyck de Vries,2023,12
Australian Grand Prix,Race,George Russell,Lance Stroll,2023,5
Australian Grand Prix,Race,Logan Sargeant,Sergio Perez,2023,15
Australian Grand Prix,Race,Kevin Magnussen,Valtteri Bottas,2023,17
Australian Grand Prix,Race,Kevin Magnussen,Sergio Perez,2023,16
Australian Grand Prix,Race,Yuki Tsunoda,Lando Norris,2023,8
Australian Grand Prix,Race,Nyck de Vries,Esteban Ocon,2023,12
Australian Grand Prix,Race,Zhou Guanyu,Esteban Ocon,2023,13
Australian Grand Prix,Race,Zhou Guanyu,Nyck de Vries,2023,12
Australian Grand Prix,Race,Esteban Ocon,Nyck de Vries,2023,13
Australian Grand Prix,Race,Nyck de Vries,Esteban Ocon,2023,13
Australian Grand Prix,Race,Esteban Ocon,Nyck de Vries,2023,13
Australian Grand Prix,Race,Kevin Magnussen,Nyck de Vries,2023,14
Australian Grand Prix,Race,Kevin Magnussen,Logan Sargeant,2023,15
Australian Grand Prix,Race,Logan Sargeant,Nyck de Vries,2023,15
Australian Grand Prix,Race,Sergio Perez,Nyck de Vries,2023,16
Australian Grand Prix,Race,Carlos Sainz,Lando Norris,2023,9
Australian Grand Prix,Race,Carlos Sainz,Yuki Tsunoda,2023,8
Australian Grand Prix,Race,Max Verstappen,Lewis Hamilton,2023,1
Australian Grand Prix,Race,George Russell,Pierre Gasly,2023,4
Australian Grand Prix,Race,Sergio Perez,Logan Sargeant,2023,15
Australian Grand Prix,Race,Carlos Sainz,Nico Hulkenberg,2023,7
Australian Grand Prix,Race,Lando Norris,Yuki Tsunoda,2023,9
Australian Grand Prix,Race,Carlos Sainz,Lance Stroll,2023,6
Australian Grand Prix,Race,Sergio Perez,Kevin Magnussen,2023,14
Australian Grand Prix,Race,Esteban Ocon,Zhou Guanyu,2023,12
Australian Grand Prix,Race,Sergio Perez,Zhou Guanyu,2023,13
Australian Grand Prix,Race,Pierre Gasly,George Russell,2023,4
Australian Grand Prix,Race,Carlos Sainz,George Russell,2023,5
Australian Grand Prix,Race,Lance Stroll,George Russell,2023,6
Australian Grand Prix,Race,Nico Hulkenberg,George Russell,2023,7
Australian Grand Prix,Race,Lando Norris,George Russell,2023,8
Australian Grand Prix,Race,Yuki Tsunoda,George Russell,2023,9
